mapillary_id,longitude,latitude
1340082059854549,-0.14451823,51.539055
1340082119854543,-0.14451541,51.53906
586730263184926,-0.13630411,51.539467
1287799149433197,-0.13077858,51.53976
438027708378420,-0.13120054,51.539005
438027725045085,-0.1314244,51.539104
308420291917913,-0.13851345,51.54085
308420295251246,-0.13971014,51.541256
308420308584578,-0.13873763,51.54096
308420311917911,-0.1395389,51.541256
308420318584577,-0.13990544,51.541237
740144910532780,-0.13190041,51.539722
1071930030194098,-0.13207951,51.540413
1394051877759410,-0.14047676,51.533966
1394052021092729,-0.1397747,51.534363
258437270527645,-0.13492815,51.531273
258437297194309,-0.13539284,51.531696
258437300527642,-0.13532196,51.531475
258437307194308,-0.13573425,51.532146
258437310527641,-0.13596152,51.532257
258437423860963,-0.1353321,51.531467
258437437194295,-0.13526489,51.53143
258437443860961,-0.13582398,51.53206
258437450527627,-0.13582754,51.53201
258437457194293,-0.1358149,51.531994
148336674478550,-0.14461945,51.53952
148336697811881,-0.14460766,51.539505
148336701145214,-0.14462247,51.539524
148336767811874,-0.14459966,51.53936
740981417179403,-0.14364578,51.538586
740981473846064,-0.14370035,51.538418
577998410328787,-0.14014669,51.533054
603006337849994,-0.13532346,51.531597
603006351183326,-0.13551085,51.531864
603006364516658,-0.13564888,51.53173
603006381183323,-0.13559216,51.531734
195649086143693,-0.13781,51.534504
195649099477025,-0.1375939,51.534737
195649169477018,-0.13773273,51.53452
760046468751949,-0.1433842,51.539654
760046575418605,-0.1435096,51.539883
779043743227238,-0.1382019,51.53588
779043763227236,-0.13876298,51.536133
779043796560566,-0.13891286,51.53637
779043806560565,-0.1389324,51.536205
779043819893897,-0.13893588,51.536213
779043863227226,-0.1388016,51.53635
779043886560557,-0.13883972,51.536396
779043899893889,-0.13866812,51.536114
779043946560551,-0.13856174,51.536144
779043959893883,-0.13860467,51.536304
779043996560546,-0.13849774,51.535873
782976449504134,-0.14372878,51.540928
1435141601322319,-0.13014153,51.53618
1435141607988985,-0.13002923,51.536102
1435141614655651,-0.13063295,51.536446
2992496087657688,-0.1311358,51.537537
2992496097657687,-0.1314251,51.53744
147387894596840,-0.14053878,51.536793
147387931263503,-0.14066161,51.536636
1503412666774849,-0.14427444,51.538353
1503412683441514,-0.14408529,51.538292
1503412700108179,-0.14411056,51.538284
1495118931290222,-0.1412536,51.539898
1495118977956884,-0.14138389,51.540012
1495118981290217,-0.14141423,51.539875
1495118987956883,-0.14029574,51.54047
1495118991290216,-0.14043209,51.540287
1495119027956879,-0.1418311,51.539757
1495119031290212,-0.14087573,51.540283
1495119217956860,-0.14101587,51.540073
152709040746861,-0.13876367,51.53229
152709137413518,-0.1394041,51.53189
152709154080183,-0.13885808,51.531895
227505456746552,-0.14083242,51.53839
227505473413217,-0.14077528,51.53855
227505496746548,-0.14068365,51.538452
465108824992046,-0.13868822,51.532516
465108858325376,-0.13874465,51.532536
465108861658709,-0.13871124,51.532425
465108871658708,-0.13878313,51.532463
465108881658707,-0.13859014,51.532436
465108888325373,-0.13877594,51.532482
465108891658706,-0.13817647,51.532497
465108911658704,-0.1384758,51.532562
465108921658703,-0.13878804,51.532387
465108941658701,-0.1381205,51.532593
584891180370476,-0.13454515,51.541805
584891307037130,-0.13527453,51.541313
588859265974834,-0.13642818,51.5423
1254021955344564,-0.14520545,51.540043
913735904320688,-0.13885081,51.542404
913735910987354,-0.13871044,51.54211
913735924320686,-0.1386041,51.54193
913735927654019,-0.13879098,51.54214
913735930987352,-0.1383058,51.541603
913735934320685,-0.13820073,51.541466
913735937654018,-0.13824639,51.54149
913735944320684,-0.13756238,51.541092
913735947654017,-0.13796772,51.541473
913735990987346,-0.13798949,51.541218
913736127653999,-0.1395609,51.542984
1036880903637020,-0.12938978,51.533607
1036880940303683,-0.12926044,51.5338
1036880943637016,-0.12939912,51.533813
1036880950303682,-0.12926643,51.533802
1036880970303680,-0.12922156,51.533768
229196499896562,-0.12856174,51.53515
4069127786634728,-0.13301992,51.534298
4069127799968060,-0.13125135,51.534336
4069127806634726,-0.1320844,51.534306
4069127813301392,-0.13229415,51.534435
4069127833301390,-0.13248357,51.53426
4069127853301388,-0.13104914,51.534164
4069128013301372,-0.13200977,51.534416
4069128016634705,-0.13187192,51.534496
4069128019968038,-0.13261212,51.5339
4069128023301371,-0.13280797,51.534233
637536141272138,-0.13533038,51.531395
637536171272135,-0.13529918,51.531384
677987027083049,-0.13918029,51.53274
119681397460830,-0.13830262,51.532627
119681410794162,-0.13846825,51.532513
119681420794161,-0.13838927,51.532917
119681567460813,-0.13849416,51.53241
119681607460809,-0.13816012,51.53242
119681650794138,-0.13831702,51.5326
444280357593764,-0.13206387,51.540413
2040695556110228,-0.13933656,51.539623
575312770848193,-0.1410922,51.53843
575312904181513,-0.14111528,51.53843
766578397941795,-0.13886969,51.534306
766578424608459,-0.13931441,51.534424
801340598399408,-0.14000398,51.536102
801340618399406,-0.13920842,51.535435
801340621732739,-0.1392522,51.535477
801340625066072,-0.13938402,51.535572
801340628399405,-0.1403039,51.536243
801340631732738,-0.1403579,51.536507
801340638399404,-0.13995151,51.535915
801340641732737,-0.13967253,51.5359
801340645066070,-0.13975108,51.535786
1011298717857594,-0.13783857,51.53477
1011298841190915,-0.13767412,51.53486
1528447307573563,-0.13097812,51.538467
1528447314240229,-0.13115278,51.53843
1528447330906894,-0.1303456,51.538258
188760456905068,-0.13657938,51.53277
723961845438257,-0.13070372,51.538067
723961922104916,-0.13060562,51.537926
462813048739945,-0.1313501,51.538925
462813065406610,-0.13120608,51.538998
462813068739943,-0.13120572,51.538994
462813118739938,-0.13122849,51.53883
462813148739935,-0.13111398,51.53887
792796511898262,-0.14313368,51.537853
1410966382648695,-0.13107532,51.538567
1410966389315361,-0.13099602,51.538452
1467480914614400,-0.13121389,51.53903
2131388164023835,-0.14017405,51.537636
457117319616442,-0.14127046,51.542973
462614839379690,-0.13069014,51.538406
462614846046356,-0.13015398,51.537716
462614872713020,-0.13030665,51.53763
462614876046353,-0.13052711,51.537388
462614882713019,-0.13079885,51.538536
462614922713015,-0.12998822,51.537468
462614926046348,-0.13023213,51.537643
1502607630142567,-0.13707122,51.53616
406661028202696,-0.13302104,51.540394
406661031536029,-0.13280244,51.540516
179476507876321,-0.14501305,51.539825
475752511053551,-0.13247904,51.540466
1097260277547088,-0.13308291,51.540577
182691890843889,-0.13445133,51.5373
182691894177222,-0.13457774,51.53724
182691927510552,-0.13444383,51.537285
182691974177214,-0.13456821,51.537373
219828703780874,-0.13282612,51.53572
595481745396566,-0.13973582,51.534103
595481835396557,-0.13955544,51.534283
786846999005623,-0.14024371,51.533924
2298765256951782,-0.13390131,51.54064
1076902613316397,-0.13346782,51.5392
1076902616649730,-0.13034,51.53753
1076902619983063,-0.13258727,51.538265
1076902623316396,-0.13340294,51.53917
1076902626649729,-0.13407642,51.539505
1076902629983062,-0.13300912,51.538937
1076902633316395,-0.13040951,51.537586
1076902636649728,-0.1323479,51.538467
1076902639983061,-0.13206032,51.538006
1076902649983060,-0.13149108,51.53768
1076902656649726,-0.13164027,51.537785
1076902666649725,-0.13180245,51.53789
1076902669983058,-0.1331528,51.53904
1076902673316391,-0.13261545,51.538635
1076902676649724,-0.13239457,51.538162
1076902679983057,-0.13378474,51.53936
1076902683316390,-0.13193002,51.53794
1076902686649723,-0.13218755,51.538067
1076902689983056,-0.13285197,51.538815
1076902693316389,-0.13274479,51.538353
602787071233815,-0.13189071,51.5349
602787074567148,-0.13161445,51.535114
602787101233812,-0.1316818,51.53502
602787107900478,-0.13170175,51.535023
602787114567144,-0.13165668,51.53512
602787121233810,-0.13202232,51.535194
602787157900473,-0.13229275,51.53497
602787164567139,-0.1321987,51.535122
602787167900472,-0.13159998,51.53485
602787181233804,-0.13169752,51.53501
811750253316328,-0.14343776,51.53923
1548101152271564,-0.13654132,51.534763
1548101158938230,-0.1364961,51.53488
1548101165604896,-0.13646896,51.534714
1548101258938220,-0.13617802,51.53512
1548101265604886,-0.13647631,51.534748
1548101278938218,-0.13700294,51.53497
2411841598971844,-0.1292318,51.533504
2411841668971837,-0.12941559,51.533764
2411841695638501,-0.12957825,51.53386
2411841738971830,-0.12919517,51.533672
1286913472763629,-0.13629152,51.53238
1286913492763627,-0.13616487,51.5323
128473533232017,-0.1295618,51.533848
128473666565337,-0.12975664,51.53401
754491440557220,-0.12989277,51.537037
754491453890552,-0.12987684,51.53704
1069647843653243,-0.12921631,51.53569
1069647846986576,-0.12951498,51.53542
1069647856986575,-0.13004921,51.5355
1069647860319908,-0.1293491,51.53476
1069647866986574,-0.12946777,51.535305
1069647870319907,-0.12943538,51.53522
1069647880319906,-0.12952071,51.535576
1069647956986565,-0.12986526,51.535255
1069647976986563,-0.12997611,51.535522
1069647990319895,-0.12920907,51.53566
1069648006986560,-0.13036767,51.535355
1069648016986559,-0.12998271,51.53553
1069648020319892,-0.13002457,51.53548
1069648026986558,-0.12991811,51.535336
1069648053653222,-0.13035287,51.53532
1069648070319887,-0.12981223,51.53518
1468658923889131,-0.13220422,51.538044
1468658950555795,-0.13187265,51.53817
720650872328744,-0.1285551,51.53521
720650995662065,-0.12913471,51.53702
720651035662061,-0.12904753,51.53682
1473463690103288,-0.13347597,51.535995
1473463693436621,-0.13468045,51.537483
1473463703436620,-0.13466035,51.537457
1473463706769953,-0.13464649,51.537525
1473463710103286,-0.13430433,51.53705
1473463713436619,-0.13511747,51.538086
1473463716769952,-0.1347549,51.537617
1473463726769951,-0.13483818,51.53743
1473463730103284,-0.13503225,51.537804
1473463733436617,-0.13389748,51.5365
1473463770103280,-0.13466854,51.537323
1473463786769945,-0.13367504,51.53625
1473463800103277,-0.13340507,51.535732
1606387353141587,-0.14049712,51.536495
624769489020022,-0.13890935,51.533993
2301034593429328,-0.13011988,51.531544
2301034603429327,-0.13094528,51.53222
2301034606762660,-0.13125902,51.53236
2301034610095993,-0.13114774,51.532253
2301034613429326,-0.13013403,51.53156
2301034616762659,-0.1305355,51.5318
2301034623429325,-0.13025318,51.531384
1455050451634585,-0.13828827,51.541756
1455050511634579,-0.13831995,51.541763
1455050564967907,-0.13831091,51.54179
1455050584967905,-0.13827436,51.54174
463088711939034,-0.13872175,51.541492
622295300917958,-0.13438882,51.54236
622295310917957,-0.13664618,51.541676
1003638328626318,-0.1299439,51.537098
1003638345292983,-0.12971121,51.536892
1003638351959649,-0.12968786,51.536873
182282924487188,-0.12908494,51.53565
182282947820519,-0.13006751,51.53571
182282964487184,-0.12893778,51.53566
182282967820517,-0.12916082,51.535656
182282971153850,-0.12955962,51.535774
1021047771905913,-0.13573408,51.53189
1021047828572574,-0.13583457,51.532135
1021047835239240,-0.13574533,51.531837
1021047845239239,-0.13572912,51.53182
1028519934856030,-0.13452321,51.542458
430846415728765,-0.13664258,51.53702
430846592395414,-0.1364011,51.536907
430846595728747,-0.13652234,51.53671
430846622395411,-0.13640206,51.536907
786869480429955,-0.13489498,51.531483
1462094344262795,-0.13928942,51.53234
1176976406492998,-0.14484036,51.54128
1176976629826309,-0.14489537,51.541195
1176976656492973,-0.14517818,51.541348
1176976673159638,-0.14515494,51.541332
1176976786492960,-0.14392976,51.540855
1176976806492958,-0.14495726,51.541214
3230386497281635,-0.13766797,51.53454
3230386507281634,-0.13761708,51.534557
3230386683948283,-0.1376813,51.534546
817888176700197,-0.1353925,51.53153
817888180033530,-0.13557884,51.53179
817888183366863,-0.13547522,51.53153
817888186700196,-0.13502355,51.531326
3255016844761639,-0.13144277,51.53474
3255016888094968,-0.13154681,51.535088
215210877676081,-0.13318576,51.535656
310267631282738,-0.14250629,51.536808
310267667949401,-0.14218068,51.536648
764229531457210,-0.13144746,51.537415
183156244332923,-0.13430133,51.537212
731235022698373,-0.14072049,51.53697
617379702967336,-0.13904963,51.534737
617379712967335,-0.13931121,51.53532
617379716300668,-0.13901138,51.535187
994758034960499,-0.12788627,51.533672
994758038293832,-0.1282442,51.533646
1011493619536107,-0.14226663,51.536808
1282140309159102,-0.13001649,51.537167
1535569930315304,-0.1342726,51.53933
1535569933648637,-0.1336269,51.53858
1535569936981970,-0.13374186,51.538742
1535569943648636,-0.13408163,51.53911
1535569946981969,-0.13498269,51.539627
1535569950315302,-0.13493219,51.53967
1535569953648635,-0.13455606,51.53945
1535569956981968,-0.13389736,51.538914
1535569963648634,-0.13359858,51.538677
1535569966981967,-0.13344611,51.538494
1535569970315300,-0.13394876,51.538963
1535569973648633,-0.13403149,51.539013
1535569996981964,-0.13384095,51.538834
1535570126981951,-0.134905,51.539585
998577701135156,-0.13011865,51.53741
3329495307316372,-0.13923863,51.542828
3329495337316369,-0.1391819,51.54278
3329495473983022,-0.13911375,51.542557
1089113082015215,-0.13991807,51.54023
1089113092015214,-0.14125277,51.54015
1089113098681880,-0.14078538,51.540134
1089113195348537,-0.14147267,51.53995
1089113205348536,-0.13993454,51.54031
1089113208681869,-0.14046595,51.54037
24214288518158511,-0.12945141,51.534134
24214288568158506,-0.1289785,51.533813
24214288571491839,-0.1292073,51.533985
26300416606208348,-0.12947182,51.536774
26300416632875012,-0.12981524,51.53699
26300416642875011,-0.13038221,51.53668
26300416646208344,-0.12933056,51.53651
26300416662875009,-0.12930344,51.536255
26300416666208342,-0.12947352,51.53601
26300416682875007,-0.1300989,51.536453
167660169561069,-0.12781282,51.536102
455473326003155,-0.14425114,51.540775
553120906601396,-0.13868605,51.53261
896424588202191,-0.13507023,51.541496
896424604868856,-0.13512574,51.541138
896424618202188,-0.13506173,51.541336
896424668202183,-0.13528973,51.541576
896424678202182,-0.13497093,51.541397
854273829730910,-0.13481319,51.541935
854273833064243,-0.13461737,51.541912
854273836397576,-0.13488042,51.542168
854273839730909,-0.13520803,51.54237
854273843064242,-0.13454856,51.541702
1072470030858152,-0.13588986,51.54011
1072470137524808,-0.13536665,51.54175
1072470144191474,-0.13529666,51.541203
1072470147524807,-0.13642539,51.539948
1072470150858140,-0.13556947,51.540318
1072470154191473,-0.13570693,51.540337
1072470157524806,-0.13546272,51.54076
1072470160858139,-0.13527559,51.54149
1072470170858138,-0.13502952,51.541824
1072470174191471,-0.13624349,51.540043
1072470177524804,-0.13556708,51.54038
1072470194191469,-0.13549462,51.54164
1072470197524802,-0.13539684,51.54153
171088525449017,-0.13941316,51.532154
171088535449016,-0.13934237,51.532063
1447136902429333,-0.1352861,51.541092
1447136905762666,-0.13531518,51.54093
1847565689185545,-0.13705431,51.541534
1847565699185544,-0.13600609,51.542027
1847565702518877,-0.13613144,51.54186
1847565919185522,-0.13650174,51.541725
1847566219185492,-0.13649035,51.541912
796928918132663,-0.13992731,51.540596
796928948132660,-0.1399313,51.540554
796928961465992,-0.13989756,51.54046
796928968132658,-0.13953449,51.54055
796929014799320,-0.1398858,51.540726
796929081465980,-0.13971727,51.540604
796929094799312,-0.13993321,51.54081
796929098132645,-0.13992374,51.540623
1089399248678127,-0.13550085,51.53158
1089399295344789,-0.13555308,51.531624
1089399312011454,-0.13550459,51.531593
996491778109438,-0.1360681,51.539207
996491781442771,-0.13607256,51.539143
996491784776104,-0.13612165,51.539085
996491788109437,-0.13598216,51.539124
996491844776098,-0.13602164,51.539165
996491848109431,-0.13596249,51.538887
996491851442764,-0.13604632,51.539116
3556404331305157,-0.13329029,51.53839
3556404347971822,-0.13368925,51.538494
3556404351305155,-0.13327251,51.53832
3556404354638488,-0.13324621,51.538067
3556404357971821,-0.1333856,51.53837
3556404494638474,-0.1331785,51.537804
3556404501305140,-0.13306896,51.53757
338075305057678,-0.14029896,51.54114
1058256581726543,-0.13332862,51.53821
1058256655059869,-0.1332353,51.537956
1123878511857516,-0.1333952,51.53608
1123878528524181,-0.13318262,51.535847
1123878565190844,-0.13311848,51.535797
1123878588524175,-0.13315408,51.535606
181025327718508,-0.13641253,51.535038
181025367718504,-0.13678661,51.53506
181025401051834,-0.13680425,51.535057
181025514385156,-0.13630223,51.534992
5697136706992148,-0.13381344,51.538654
7598338833569583,-0.14135079,51.53714
724322449601097,-0.14436483,51.54282
782930592739282,-0.14444906,51.542732
782930639405944,-0.14450383,51.54278
782930706072604,-0.14442953,51.542915
2424786984325793,-0.1330723,51.537746
576670794009694,-0.14346173,51.537983
576670797343027,-0.14375019,51.53832
576670820676358,-0.14374904,51.53792
576670824009691,-0.1436064,51.537815
771799557295149,-0.1337452,51.538788
771799593961812,-0.1336988,51.5388
771799607295144,-0.13389152,51.53901
182896554154308,-0.13782993,51.53552
182896557487641,-0.13788395,51.535362
182896577487639,-0.13756618,51.534973
182896597487637,-0.1379671,51.535507
182896624154301,-0.13778248,51.53526
182896637487633,-0.13747948,51.53508
182896640820966,-0.13762516,51.535336
182896667487630,-0.13733676,51.534836
182896680820962,-0.13742611,51.534775
182896694154294,-0.13723722,51.53473
182896697487627,-0.13736893,51.53473
1224010441758242,-0.13437569,51.539238
607489421086591,-0.1424593,51.53917
607489541086579,-0.14292379,51.53887
607489584419908,-0.14271566,51.538883
607489664419900,-0.14228404,51.538773
607489721086561,-0.14268444,51.538883
1455162091952982,-0.13429745,51.539684
759299021983021,-0.13553137,51.53501
759299035316353,-0.13550156,51.535236
759299088649681,-0.13518709,51.53519
759299095316347,-0.13518675,51.535236
759299101983013,-0.1353986,51.535168
759299105316346,-0.13556278,51.535213
1554810792011836,-0.13494234,51.539955
1554810795345169,-0.13468811,51.539825
1554810798678502,-0.13437934,51.5397
443402831167948,-0.13655174,51.53692
1098550307400972,-0.13789037,51.532528
1158162981582704,-0.12992078,51.536148
1158163024916033,-0.13034111,51.53645
1158163064916029,-0.1303778,51.536373
1158163074916028,-0.13016511,51.535988
1439632376459595,-0.14399987,51.540333
1439632413126258,-0.14414245,51.540676
1439632443126255,-0.14408603,51.540707
1439632483126251,-0.1439988,51.540462
1439632506459582,-0.14395346,51.540676
1439632516459581,-0.14396589,51.540504
1106988130942556,-0.13068447,51.5373
1106988157609220,-0.13078697,51.53738
1106988164275886,-0.13134624,51.537395
1106988177609218,-0.13077849,51.53724
1106988180942551,-0.13060664,51.53703
1106988190942550,-0.13043727,51.536766
1106988200942549,-0.12998143,51.536263
611228930345812,-0.13573998,51.535778
611229000345805,-0.13586447,51.535595
690548424038862,-0.12937522,51.53608
690548457372192,-0.12971357,51.53601
690548544038850,-0.1296283,51.53596
690548547372183,-0.12987809,51.53607
690548550705516,-0.12950175,51.536114
690548554038849,-0.12905417,51.53591
690548557372182,-0.12935778,51.535877
690548560705515,-0.12949145,51.535915
690548564038848,-0.12908813,51.53597
690548567372181,-0.12921834,51.535843
690548570705514,-0.12923361,51.536037
690548577372180,-0.12894264,51.53577
690548580705513,-0.12879956,51.535736
690548584038846,-0.12881266,51.535927
690548587372179,-0.12819882,51.535133
690548594038845,-0.12819341,51.53512
690548597372178,-0.12816687,51.535637
3515737282041781,-0.14232944,51.53842
587915049643838,-0.14025843,51.534283
814232994967708,-0.13553114,51.536953
814232998301041,-0.13508086,51.537003
814233004967707,-0.1345578,51.537014
814233014967706,-0.13440055,51.537094
814233021634372,-0.13544971,51.538097
814233024967705,-0.13478069,51.537086
814233031634371,-0.13467976,51.53701
814233074967700,-0.13448001,51.536907
814233091634365,-0.13394248,51.53645
814233098301031,-0.1340176,51.53662
814233104967697,-0.1340411,51.53657
814233114967696,-0.13447127,51.53658
814233118301029,-0.13396455,51.536327
814233124967695,-0.13434148,51.536816
814233128301028,-0.13419199,51.536266
814233131634361,-0.13441336,51.537025
814233141634360,-0.1344534,51.537083
3446842462234568,-0.14509234,51.541267
5405109702860991,-0.13684045,51.534843
5405109709527657,-0.13688861,51.53491
5405109759527652,-0.13716696,51.534855
5405109769527651,-0.13658075,51.535004
5405109792860982,-0.13686906,51.53478
5405109812860980,-0.13655134,51.534943
5405109819527646,-0.13681938,51.53474
1759086814994993,-0.12919644,51.53577
1759086818328326,-0.1294146,51.535843
1759086821661659,-0.129491,51.53587
1759086824994992,-0.12938723,51.535625
1765363247134531,-0.14076087,51.54018
1765363283801194,-0.14065999,51.540066
1765363373801185,-0.14066312,51.540226
1765363390467850,-0.14092146,51.539993
3777261575905178,-0.12918556,51.532
3777261579238511,-0.12913655,51.5321
3777261582571844,-0.12909609,51.532097
3777261585905177,-0.12868688,51.532127
3777261589238510,-0.12867144,51.532276
3777261609238508,-0.12965189,51.531734
3777261705905165,-0.12918302,51.531998
3777261709238498,-0.12908514,51.532097
25983387341297617,-0.12940961,51.536026
332967402744229,-0.14196572,51.538204
332967406077562,-0.1404372,51.5366
332967409410895,-0.14071643,51.536892
332967412744228,-0.14038089,51.536537
332967416077561,-0.14040455,51.536564
332967419410894,-0.14045672,51.53662
332967422744227,-0.14037664,51.536533
332967429410893,-0.14057337,51.536755
332967432744226,-0.14029321,51.536465
332967436077559,-0.14056344,51.536743
332967439410892,-0.14055301,51.53673
332967442744225,-0.14058182,51.536762
332967452744224,-0.14148821,51.53767
332967456077557,-0.1418968,51.53788
332967736077529,-0.14068428,51.536877
332967739410862,-0.14142795,51.5374
332967742744195,-0.14072649,51.53689
332967749410861,-0.14035147,51.536507
332967759410860,-0.14112961,51.53708
332967762744193,-0.14082848,51.53715
332967772744192,-0.14109214,51.537254
1943866149786838,-0.14348882,51.53648
1943866156453504,-0.14213559,51.535336
1943866159786837,-0.14261332,51.534813
1943866169786836,-0.14180215,51.53512
1943866173120169,-0.1430327,51.534985
1943866179786835,-0.14293078,51.534714
1943866249786828,-0.14253281,51.535736
1943866266453493,-0.14289056,51.53587
1943866269786826,-0.14250253,51.53548
1943866273120159,-0.14292125,51.53471
1943866276453492,-0.14285812,51.534657
1943866279786825,-0.14290954,51.53475
1943866333120153,-0.1433404,51.535122
1943866336453486,-0.14303201,51.534985
1943866339786819,-0.14295752,51.534683
1943866366453483,-0.14348635,51.535362
795426188284367,-0.13944468,51.533707
795426191617700,-0.1383897,51.533077
795426201617699,-0.13890007,51.53357
795426221617697,-0.13855572,51.53315
795426241617695,-0.1389955,51.53373
852356275738191,-0.14246349,51.53695
852356295738189,-0.14241636,51.53684
852356312404854,-0.14245124,51.537064
852356339071518,-0.1428362,51.537243
1678614455848698,-0.12829605,51.535812
598400741624231,-0.1400263,51.53633
101994252593059,-0.13463704,51.54065
101994289259722,-0.13471146,51.540535
173148248573492,-0.14189827,51.536057
173148261906824,-0.141723,51.536045
173148285240155,-0.14183192,51.536
173148325240151,-0.14207155,51.53582
173148415240142,-0.14191358,51.53614
460749738963275,-0.13497649,51.540703
460749745629941,-0.13498293,51.54068
1386429838434261,-0.1363817,51.53613
1386429841767594,-0.13605346,51.536175
1386429855100926,-0.13633941,51.53615
1386429858434259,-0.13618203,51.53598
2267834733373096,-0.13842747,51.53861
2267834760039760,-0.138136,51.538456
2267834763373093,-0.13818936,51.53865
188156470347511,-0.14363702,51.540123
188156507014174,-0.14337035,51.540234
188156557014169,-0.14346647,51.540066
188156580347500,-0.14342095,51.540146
188156587014166,-0.14335464,51.54024
599797521523735,-0.14355458,51.540215
1231202060975608,-0.13612723,51.54226
446305050706168,-0.13905725,51.53244
446305064039500,-0.13901249,51.532448
446305070706166,-0.13892482,51.53243
446305074039499,-0.1392171,51.53242
446305077372832,-0.13893938,51.532505
766120415052795,-0.1336123,51.531376
766120431719460,-0.13334404,51.5313
335978728643751,-0.14060041,51.533485
372621188190838,-0.13093375,51.537193
372621198190837,-0.13087906,51.53718
772970544012565,-0.13917036,51.534584
809872323340720,-0.13657397,51.532578
813978986621387,-0.13878627,51.539238
813979009954718,-0.13859943,51.539295
813979016621384,-0.1388593,51.539406
1288603546165593,-0.12804925,51.53371
1288603549498926,-0.13008758,51.53435
1288603586165589,-0.12953024,51.534374
1288603916165556,-0.1283595,51.5337
1288603919498889,-0.12797308,51.533825
1288603926165555,-0.12789783,51.533813
1288603929498888,-0.12792253,51.533844
1288603936165554,-0.12778915,51.533714
1288603946165553,-0.12812093,51.53378
1288603959498885,-0.12786213,51.533768
1288603966165551,-0.12817678,51.53376
1288603986165549,-0.12804326,51.53374
1288603989498882,-0.128015,51.533672
1288604026165545,-0.12850875,51.53361
1288604036165544,-0.12899181,51.533955
1288604079498873,-0.1279802,51.533638
321285823840326,-0.13708784,51.533043
321285877173654,-0.13737367,51.533302
321285880506987,-0.13739477,51.533287
321285957173646,-0.13755208,51.5334
321285963840312,-0.13707875,51.533028
431072152288692,-0.14248635,51.539333
540803425768397,-0.1366594,51.540096
540803435768396,-0.13665584,51.539955
540803525768387,-0.13585551,51.539246
540803535768386,-0.13608353,51.539406
146514778054792,-0.14415237,51.53898
146514784721458,-0.14411642,51.538628
757122822283148,-0.13302116,51.5373
757122842283146,-0.13303769,51.537357
757122848949812,-0.13313992,51.53728
757122865616477,-0.13309973,51.537025
757122888949808,-0.13312407,51.537056
757122925616471,-0.13294965,51.53727
775603070242623,-0.14333583,51.539566
1537757380386520,-0.13310768,51.537186
1537757383719853,-0.1330302,51.537224
1537757507053174,-0.13310978,51.53718
1537757510386507,-0.13313131,51.53718
4162308143893257,-0.13043524,51.536617
4162308233893248,-0.13049856,51.536602
969910433825450,-0.13029042,51.536827
1507965392974782,-0.12969756,51.53421
1507965429641445,-0.12993318,51.534206
1209456094013599,-0.13063504,51.536972
583492996717811,-0.13589029,51.53494
583493130051131,-0.13572885,51.5349
583493136717797,-0.13576265,51.534866
1069920187228587,-0.12932062,51.53567
1069920207228585,-0.12938973,51.535713
1247066052697832,-0.1374713,51.534954
1247066162697821,-0.13707219,51.53488
773243538476070,-0.1348814,51.53528
773243588476065,-0.13395484,51.53555
773243598476064,-0.13435215,51.535355
773243668476057,-0.13359489,51.53556
1227804682659451,-0.12862219,51.53553
1227804685992784,-0.12855378,51.535522
1227804692659450,-0.12847523,51.535515
1227804695992783,-0.12839457,51.53551
1227804699326116,-0.12842882,51.53542
1227804712659448,-0.12814778,51.53548
1227804715992781,-0.12855843,51.535526
1227804719326114,-0.12870103,51.53554
1227804779326108,-0.1278756,51.53529
1227804785992774,-0.12782666,51.535133
1227804789326107,-0.12792216,51.535404
1227804795992773,-0.12808084,51.53567
1227804799326106,-0.12801525,51.5357
553181006465206,-0.12826855,51.535606
410197471128499,-0.14424127,51.54063
708620331912890,-0.12814786,51.53535
709440007503089,-0.1284742,51.5332
709440027503087,-0.12837821,51.533276
1961636804662730,-0.13974097,51.538723
1961636807996063,-0.13942735,51.538445
1961636811329396,-0.13960274,51.53864
1961636814662729,-0.13707803,51.539738
1961636821329395,-0.13816863,51.538998
684277060086383,-0.13644165,51.540855
684277063419716,-0.13663658,51.54094
684277066753049,-0.13625875,51.54076
684277070086382,-0.13670781,51.540813
684277073419715,-0.1370953,51.540977
684277076753048,-0.1367808,51.54098
684277080086381,-0.13684899,51.54099
684277083419714,-0.13573153,51.54047
571922021307514,-0.1278958,51.53307
571922097974173,-0.12787989,51.53299
571922104640839,-0.12789729,51.533054
571922117974171,-0.12787856,51.532993
571922121307504,-0.12790035,51.533024
4075381219343059,-0.130931,51.534836
4075381239343057,-0.13136047,51.53491
4075381286009719,-0.13240851,51.53585
5812067525484411,-0.13235527,51.535652
5237557066340413,-0.1367197,51.542397
5237557073007079,-0.13643934,51.542534
5237557083007078,-0.13670789,51.542393
5237557096340410,-0.13694458,51.542557
1914689105625341,-0.1368857,51.542652
1528221794278621,-0.13874868,51.54132
5284115948292168,-0.13614734,51.53351
616531333208921,-0.13266067,51.535637
1250229676848247,-0.13265774,51.53709
1250229680181580,-0.13264944,51.5369
1250229683514913,-0.13256928,51.5364
1250229696848245,-0.1325773,51.535686
1250229783514903,-0.13225037,51.537106
1250229803514901,-0.13259242,51.536633
1250229806848234,-0.13242982,51.536137
1250229810181567,-0.13249789,51.536533
1250229813514900,-0.13264108,51.536903
1250229816848233,-0.13306269,51.535614
1250229820181566,-0.13230693,51.535576
1250229823514899,-0.13205945,51.535484
